"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","duration_ms","loudness","valence","month","week_number","seasons","number_one"
2016-07-09,2016,"Kiss It Better","rihanna","rihanna",62,89,12,99,"-10","r&b",0.806,0.0671,95,0.0483,0.272,0,0.619,253080,-4.8,0.877,"Jul",28,"Summer",FALSE
2016-07-09,2016,"What The World Needs Now Is Love","broadway for orlando","broadway for orlando",86,0,1,86,"New","unknown",0.983,0.107,131.02,0.187,0.13,0,0.591,247328,-0.32,0.596,"Jul",28,"Summer",FALSE
2016-07-09,2016,"Ain't No Stopping Us Now","kane brown","kane brown",88,0,1,88,"New","country",0.883,0.11,75.992,0.0338,0.000181,0,0.494,182480,-5.774,0.464,"Jul",28,"Summer",FALSE
2016-07-02,2016,"Exchange","bryson tiller","bryson tiller",26,38,34,46,"-8","r&b",0.433,0.135,160.14,0.185,0.108,0,0.53,194613,-10.598,0.274,"Jul",27,"Summer",FALSE
2016-07-02,2016,"Somewhere On A Beach","dierks bentley","dierks bentley",35,57,20,58,"-1","country",0.659,0.0799,144.029,0.0307,0.000544,0,0.569,199893,-6.377,0.429,"Jul",27,"Summer",FALSE
2016-07-02,2016,"Might Not","belly","belly",68,84,17,96,"-12","r&b",0.563,0.0799,133.986,0.0708,0.283,0,0.791,224640,-4.86,0.261,"Jul",27,"Summer",FALSE
2016-07-02,2016,"Faded","alan walker","alan walker",80,92,8,100,"-8","edm",0.651,0.111,90.011,0.0306,0.0291,3.2e-06,0.589,212627,-5.097,0.166,"Jul",27,"Summer",FALSE
2016-07-02,2016,"With You","drake","drake",47,85,7,93,"-8","rap",0.406,0.112,127.978,0.266,0.145,0.000242,0.874,195053,-10.025,0.801,"Jul",27,"Summer",FALSE
2016-07-02,2016,"Sweatshirt","jacob sartorius","jacob sartorius",90,0,1,90,"New","pop",0.492,0.0744,95.976,0.03,0.321,0,0.667,171250,-8.612,0.796,"Jul",27,"Summer",FALSE
2016-06-25,2016,"Middle","dj snake","dj snake",20,44,21,49,"-5","edm",0.745,0.0542,104.941,0.0385,0.0161,0,0.604,220573,-4.103,0.205,"Jun",26,"Summer",FALSE
2016-06-25,2016,"My Church","maren morris","maren morris",50,57,20,56,"1","country",0.726,0.106,76.981,0.0361,0.254,3.01e-06,0.515,197947,-4.332,0.66,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Snapback","old dominion","old dominion",50,55,20,70,"-15","country",0.793,0.1,100.991,0.0333,0.305,3.23e-06,0.687,206507,-3.577,0.673,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Youth","troye sivan","troye sivan",23,90,18,100,"-10","pop",0.749,0.085,91.526,0.0435,0.0558,0,0.616,185194,-4.454,0.574,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Mind Reader","dustin lynch","dustin lynch",57,72,16,87,"-15","country",0.8,0.184,162.053,0.0413,0.0266,0,0.394,185413,-4.17,0.525,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Piece By Piece","kelly clarkson","kelly clarkson",8,91,15,95,"-4","r&b",0.808,0.0918,106.029,0.0408,0.000953,1.53e-06,0.59,257747,-6.728,0.601,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Law","yo gotti","yo gotti",79,81,9,94,"-13","rap",0.699,0.0469,145.008,0.249,0.0196,0,0.882,257267,-5.572,0.42,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Moolah","young greatness","young greatness",85,85,9,98,"-13","rap",0.568,0.3,64.049,0.201,0.0261,0,0.706,204027,-5.737,0.256,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Formation","beyonce","beyonce",10,82,7,88,"-6","r&b",0.683,0.0583,122.988,0.0654,0.0452,1.74e-05,0.846,387320,-6.148,0.613,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Feel No Ways","drake","drake",53,80,6,91,"-11","rap",0.67,0.109,193.8,0.164,0.0331,7.18e-06,0.584,240653,-7.077,0.233,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Hasta El Amanecer","nicky jam","nicky jam",85,95,3,89,"6","rap",0.608,0.0855,94,0.0381,0.283,0,0.837,197213,-6.046,0.582,"Jun",26,"Summer",FALSE
2016-06-25,2016,"Nothing Is Promised","mike will made-it","mike will made-it",75,0,1,75,"New","rap",0.501,0.101,135.031,0.0923,0.00859,1.46e-06,0.767,170680,-7.547,0.145,"Jun",26,"Summer",FALSE
2016-06-18,2016,"My Boo","ghost town dj's","ghost town dj's",27,40,36,47,"-7","rap",0.477,0.336,130.078,0.0664,0.000131,0.000664,0.885,346840,-9.196,0.691,"Jun",25,"Summer",FALSE
2016-06-18,2016,"All The Way Up","fat joe, remy ma","fat joe",27,38,10,27,"11","rap",0.721,0.824,117.139,0.386,0.062,0,0.536,191942,-6.44,0.393,"Jun",25,"Summer",FALSE
2016-06-18,2016,"If It Ain't Love","jason derulo","jason derulo",67,76,8,84,"-8","rap",0.843,0.344,128.63,0.316,0.0487,0,0.503,203105,-4.991,0.778,"Jun",25,"Summer",FALSE
2016-06-18,2016,"9","drake","drake",45,72,5,87,"-15","rap",0.71,0.237,99.994,0.0437,0.000907,0.000783,0.699,255787,-7.381,0.0388,"Jun",25,"Summer",FALSE
2016-06-11,2016,"One Call Away","charlie puth","charlie puth",12,42,26,46,"-4","pop",0.62,0.113,91.008,0.035,0.417,0,0.665,192075,-5.43,0.451,"Jun",24,"Summer",FALSE
2016-06-11,2016,"All The Way Up","fat joe","fat joe",38,51,9,38,"13","rap",0.721,0.824,117.139,0.386,0.062,0,0.536,191942,-6.44,0.393,"Jun",24,"Summer",FALSE
2016-06-11,2016,"U With Me?","drake","drake",44,68,4,82,"-14","rap",0.414,0.141,79.542,0.132,0.363,1.1e-05,0.419,297373,-11.448,0.129,"Jun",24,"Summer",FALSE
2016-06-11,2016,"Fire & Desire","drake","drake",75,75,4,85,"-10","rap",0.255,0.0869,80.001,0.0851,0.0797,0,0.711,238120,-14.394,0.251,"Jun",24,"Summer",FALSE
2016-06-11,2016,"Redemption","drake","drake",61,83,3,95,"-12","rap",0.315,0.117,119.2,0.104,0.607,1.81e-06,0.654,333947,-8.736,0.332,"Jun",24,"Summer",FALSE
2016-06-11,2016,"Lonesome Broken And Blue","adam wakefield","adam wakefield",73,0,1,73,"Hot Shot Debut","unknown",0.562,0.316,136.589,0.0284,0.6,8e-04,0.435,232853,-5.067,0.301,"Jun",24,"Summer",FALSE
2016-06-11,2016,"Every Breath You Take","hannah huston","hannah huston",94,0,1,94,"New","unknown",0.464,0.151,163.548,0.0309,0.426,0.00119,0.206,191693,-5.767,0.11,"Jun",24,"Summer",FALSE
2016-06-11,2016,"Down That Road","alisan porter","alisan porter",100,0,1,100,"New","unknown",0.578,0.0993,143.966,0.0314,0.521,1.04e-06,0.437,232827,-5.527,0.374,"Jun",24,"Summer",FALSE
2016-06-04,2016,"Stitches","shawn mendes","shawn mendes",4,34,52,41,"-7","pop",0.744,0.0447,149.961,0.0671,0.0186,0,0.751,206880,-6.604,0.77,"Jun",23,"Summer",FALSE
2016-06-04,2016,"Don't","bryson tiller","bryson tiller",13,46,34,49,"-3","r&b",0.331,0.0938,97.066,0.262,0.242,0,0.743,200213,-6.027,0.218,"Jun",23,"Summer",FALSE
2016-06-04,2016,"Roses","the chainsmokers","the chainsmokers",6,42,31,48,"-6","edm",0.808,0.225,100.033,0.0473,0.0299,0.00414,0.718,225813,-7.652,0.309,"Jun",23,"Summer",FALSE
2016-06-04,2016,"Promise","kid ink","kid ink",57,89,14,100,"-11","rap",0.469,0.0753,103.057,0.0646,0.0599,0,0.797,224240,-8.112,0.481,"Jun",23,"Summer",FALSE
2016-06-04,2016,"Weston Road Flows","drake","drake",54,0,2,84,"Re-Entry","rap",0.742,0.31,82.884,0.296,0.0763,0,0.623,253533,-6.963,0.362,"Jun",23,"Summer",FALSE
2016-06-04,2016,"Keep The Family Close","drake","drake",68,0,2,85,"Re-Entry","rap",0.565,0.381,76.278,0.073,0.137,0,0.302,328907,-7.663,0.214,"Jun",23,"Summer",FALSE
2016-06-04,2016,"Faithful","drake","drake",72,0,2,90,"Re-Entry","rap",0.447,0.323,99.995,0.153,0.101,1.68e-05,0.538,290133,-10.546,0.162,"Jun",23,"Summer",FALSE
2016-06-04,2016,"Blessings","chance the rapper","chance the rapper",93,0,1,93,"New","rap",0.343,0.102,72.348,0.38,0.723,5.48e-06,0.714,221940,-7.641,0.372,"Jun",23,"Summer",FALSE
2016-06-04,2016,"I'm Sorry","adam wakefield","adam wakefield",94,0,1,94,"New","unknown",0.47,0.111,139.904,0.0287,0.643,1.22e-06,0.479,208720,-4.655,0.292,"Jun",23,"Summer",FALSE
2016-05-28,2016,"Confession","florida georgia line","florida georgia line",53,96,20,97,"-1","country",0.885,0.164,104.996,0.0368,0.0832,6.28e-05,0.553,190640,-5.035,0.429,"May",22,"Spring",FALSE
2016-05-28,2016,"I Like The Sound Of That","rascal flatts","rascal flatts",52,97,16,95,"2","country",0.807,0.18,89.967,0.0373,0.288,0,0.609,210000,-5.603,0.534,"May",22,"Spring",FALSE
2016-05-28,2016,"Team","iggy azalea","iggy azalea",42,88,8,99,"-11","rap",0.682,0.319,100.036,0.0778,0.0374,0,0.886,209520,-4.837,0.2,"May",22,"Spring",FALSE
2016-05-28,2016,"6 Inch","beyonce","beyonce",18,28,3,82,"-54","r&b",0.388,0.0835,137.988,0.0361,0.327,0.726,0.735,215827,-12.189,0.441,"May",22,"Spring",FALSE
2016-05-28,2016,"Ain't Your Mama","jennifer lopez","jennifer lopez",76,0,2,76,"Re-Entry","r&b",0.678,0.0654,120.075,0.233,0.0472,9.14e-06,0.757,218235,-5.529,0.82,"May",22,"Spring",FALSE
2016-05-28,2016,"Go Ahead And Break My Heart","blake shelton","blake shelton",70,0,1,70,"New","country",0.731,0.421,116.008,0.0321,0.0714,5.05e-05,0.618,263800,-5.181,0.352,"May",22,"Spring",FALSE
2016-05-21,2016,"Summer Sixteen","drake","drake",6,73,14,89,"-16","rap",0.455,0.154,146.316,0.393,0.00322,3.72e-05,0.592,202451,-7.698,0.0633,"May",21,"Spring",FALSE
2016-05-21,2016,"All The Way Up","fat joe","fat joe",38,68,6,77,"-9","rap",0.721,0.824,117.139,0.386,0.062,0,0.536,191942,-6.44,0.393,"May",21,"Spring",FALSE
2016-05-21,2016,"Don't Hurt Yourself","beyonce","beyonce",28,28,2,37,"-9","r&b",0.487,0.0568,136.016,0.0692,0.223,0.153,0.774,226907,-10.796,0.777,"May",21,"Spring",FALSE
2016-05-21,2016,"All Night","beyonce","beyonce",38,38,2,64,"-26","r&b",0.67,0.0782,135.974,0.0609,0.186,1.02e-05,0.582,289400,-5.043,0.45,"May",21,"Spring",FALSE
2016-05-21,2016,"Freedom","beyonce","beyonce",35,35,2,65,"-30","r&b",0.79,0.0898,120,0.136,0.00395,0.000201,0.837,252000,-4.229,0.675,"May",21,"Spring",FALSE
2016-05-21,2016,"Daddy Lessons","beyonce","beyonce",41,41,2,66,"-25","r&b",0.851,0.887,90.94,0.134,0.0202,1.45e-05,0.621,385413,-5.558,0.449,"May",21,"Spring",FALSE
2016-05-21,2016,"Pray You Catch Me","beyonce","beyonce",37,37,2,70,"-33","r&b",0.11,0.128,107.986,0.0425,0.926,0.584,0.453,180000,-13.156,0.157,"May",21,"Spring",FALSE
2016-05-21,2016,"Sandcastles","beyonce","beyonce",43,43,2,71,"-28","r&b",0.0679,0.117,89.918,0.24,0.995,0.946,0.827,178445,-17.874,0.164,"May",21,"Spring",FALSE
2016-05-21,2016,"Love Drought","beyonce","beyonce",47,47,2,73,"-26","r&b",0.441,0.235,78.912,0.0323,0.739,0.794,0.595,215867,-14.077,0.49,"May",21,"Spring",FALSE
2016-05-21,2016,"True Colors","zedd","zedd",74,0,1,74,"New","edm",0.794,0.104,126.023,0.0371,0.398,3.95e-05,0.568,224867,-3.317,0.489,"May",21,"Spring",FALSE
2016-05-21,2016,"Views","drake","drake",86,0,1,86,"New","rap",0.855,0.238,77.237,0.342,0.0614,0,0.457,311960,-5.873,0.0856,"May",21,"Spring",FALSE
2016-05-14,2016,"Jumpman","drake","drake",12,34,32,49,"-15","rap",0.547,0.341,142.065,0.194,0.0565,0,0.853,205879,-7.535,0.676,"May",20,"Spring",FALSE
2016-05-14,2016,"1999","prince","prince",12,41,30,27,"14","pop",0.73,0.0843,118.523,0.0767,0.137,0,0.866,379267,-8.201,0.625,"May",20,"Spring",FALSE
2016-05-14,2016,"Little Red Corvette","prince","prince",6,29,24,20,"9","pop",0.746,0.632,123.144,0.111,0.281,3.31e-05,0.748,296907,-9.721,0.709,"May",20,"Spring",FALSE
2016-05-14,2016,"When Doves Cry","prince","prince",1,20,23,8,"12","pop",0.989,0.443,126.47,0.049,0.0102,4.45e-05,0.729,352906,-4.613,0.84,"May",20,"Spring",TRUE
2016-05-14,2016,"Let's Go Crazy","prince and the revolution","prince and the revolution",1,39,21,25,"14","rock",0.93,0.106,195.815,0.125,0.0192,0.0022,0.309,280000,-6.399,0.376,"May",20,"Spring",TRUE
2016-05-14,2016,"Kiss","prince and the revolution","prince and the revolution",1,28,20,23,"5","rock",0.271,0.0461,111.485,0.091,0.0135,0.00138,0.898,226240,-12.238,0.742,"May",20,"Spring",TRUE
2016-05-14,2016,"Back To Sleep","chris brown","chris brown",20,57,20,70,"-13","r&b",0.649,0.0722,92.521,0.246,0.0269,0,0.543,201647,-5.558,0.659,"May",20,"Spring",FALSE
2016-05-14,2016,"You Should Be Here","cole swindell","cole swindell",31,55,20,72,"-17","country",0.641,0.0857,136.095,0.0282,0.0592,0,0.489,190173,-4.455,0.303,"May",20,"Spring",FALSE
2016-05-14,2016,"Purple Rain","prince and the revolution","prince and the revolution",2,17,18,4,"13","rock",0.452,0.689,113.066,0.0307,0.0353,0.00228,0.367,520787,-10.422,0.189,"May",20,"Spring",FALSE
2016-05-14,2016,"Raspberry Beret","prince and the revolution","prince and the revolution",2,0,18,33,"Re-Entry","rock",0.67,0.0685,120.752,0.0438,0.21,0.000426,0.761,215173,-12.759,0.91,"May",20,"Spring",FALSE
2016-05-14,2016,"Acquainted","the weeknd","the weeknd",60,75,18,92,"-17","r&b",0.481,0.0765,105.36,0.0567,0.464,0,0.38,348853,-9.874,0.237,"May",20,"Spring",FALSE
2016-05-14,2016,"I Would Die 4 U","prince and the revolution","prince and the revolution",8,0,16,39,"Re-Entry","rock",0.75,0.202,135.406,0.0321,0.0862,0.000388,0.731,178987,-10.457,0.639,"May",20,"Spring",FALSE
2016-05-14,2016,"Company","justin bieber","justin bieber",53,58,12,91,"-33","pop",0.797,0.0846,94.948,0.0614,0.132,0,0.59,208120,-4.901,0.425,"May",20,"Spring",FALSE
2016-05-14,2016,"That Don't Sound Like You","lee brice","lee brice",64,81,11,99,"-18","country",0.589,0.0798,129.813,0.0421,0.0236,2.99e-05,0.543,210573,-9.496,0.255,"May",20,"Spring",FALSE
2016-05-14,2016,"New Level","a$ap ferg","a$ap ferg",90,0,3,90,"Re-Entry","rap",0.655,0.116,121.127,0.326,0.0566,0,0.526,267212,-4.208,0.156,"May",20,"Spring",FALSE
2016-05-14,2016,"Forward","beyonce","beyonce",63,0,1,63,"New","r&b",0.0697,0.104,117.516,0.0631,0.969,0.0748,0.469,74067,-10.594,0.39,"May",20,"Spring",FALSE
2016-05-07,2016,"The Hills","the weeknd","the weeknd",1,39,48,48,"-9","r&b",0.55,0.139,113.048,0.0649,0.083,0,0.576,242519,-7.01,0.107,"May",19,"Spring",TRUE
2016-05-07,2016,"Hello","adele","adele",1,27,26,36,"-9","pop",0.431,0.0854,157.98,0.0342,0.329,0,0.471,295502,-6.129,0.289,"May",19,"Spring",TRUE
2016-05-07,2016,"Down In The DM","yo gotti","yo gotti",13,32,21,40,"-8","rap",0.648,0.0891,152.879,0.0468,0.0017,3.87e-05,0.779,181961,-7.285,0.331,"May",19,"Spring",FALSE
2016-05-07,2016,"Hands To Myself","selena gomez","selena gomez",7,24,20,35,"-11","pop",0.502,0.336,111,0.0994,0.0148,7.66e-06,0.808,200680,-7.227,0.442,"May",19,"Spring",FALSE
2016-05-07,2016,"Drunk On Your Love","brett eldredge","brett eldredge",35,65,15,83,"-18","country",0.831,0.204,182.064,0.0616,0.414,0,0.443,173960,-5.606,0.588,"May",19,"Spring",FALSE
2016-05-07,2016,"Little Bit Of You","chase bryant","chase bryant",71,71,11,88,"-17","country",0.863,0.0823,121.963,0.0426,0.0582,0,0.612,186240,-4.258,0.637,"May",19,"Spring",FALSE
2016-05-07,2016,"Jimmy Choo","fetty wap","fetty wap",65,89,11,98,"-9","rap",0.646,0.104,132.97,0.1,0.112,0,0.893,176855,-5.073,0.468,"May",19,"Spring",FALSE
2016-05-07,2016,"Might Be","dj luke nasty","dj luke nasty",78,79,10,92,"-13","rap",0.782,0.114,74.037,0.458,0.378,0,0.448,210704,-6.766,0.694,"May",19,"Spring",FALSE
2016-05-07,2016,"Saved","ty dolla $ign","ty dolla $ign",81,81,9,87,"-6","rap",0.715,0.12,103,0.11,0.257,0,0.776,178472,-5.553,0.772,"May",19,"Spring",FALSE
2016-05-07,2016,"New Romantics","taylor swift","taylor swift",46,46,8,78,"-32","pop",0.891,0.0656,121.946,0.0785,0.00559,0.000144,0.637,230467,-5.809,0.607,"May",19,"Spring",FALSE
2016-05-07,2016,"Fast Car","jonas blue","jonas blue",98,99,5,100,"-1","edm",0.587,0.307,113.901,0.0785,0.453,0,0.459,212424,-6.983,0.581,"May",19,"Spring",FALSE
2016-05-07,2016,"Pt. 2","kanye west","kanye west",54,73,3,97,"-24","rap",0.734,0.788,144.926,0.362,0.593,0,0.653,130293,-4.139,0.318,"May",19,"Spring",FALSE
2016-05-07,2016,"Let Me Love You","ariana grande","ariana grande",99,0,1,99,"New","pop",0.451,0.249,102.282,0.145,0.0348,0,0.517,223867,-8.275,0.074,"May",19,"Spring",FALSE
2016-04-30,2016,"Die A Happy Man","thomas rhett","thomas rhett",21,36,30,45,"-9","country",0.399,0.119,165.888,0.0348,0.434,0,0.586,227427,-9.338,0.4,"Apr",18,"Spring",FALSE
2016-04-30,2016,"Nobody To Blame","chris stapleton","chris stapleton",68,68,15,80,"-12","country",0.682,0.0974,87.293,0.034,0.0139,0.0611,0.534,244147,-9.447,0.591,"Apr",18,"Spring",FALSE
2016-04-30,2016,"Sugar","robin schulz","robin schulz",44,82,15,88,"-6","edm",0.815,0.163,123.063,0.0581,0.0185,0,0.636,219043,-5.098,0.636,"Apr",18,"Spring",FALSE
2016-04-30,2016,"Victorious","panic! at the disco","panic! at the disco",89,96,4,96,"0","rock",0.86,0.416,110.003,0.0457,0.0018,0,0.575,178541,-4.539,0.692,"Apr",18,"Spring",FALSE
2016-04-30,2016,"Waves","kanye west","kanye west",71,71,2,86,"-15","rap",0.572,0.332,96.066,0.0389,0.0408,4.32e-06,0.593,181573,-4.52,0.0518,"Apr",18,"Spring",FALSE
2016-04-30,2016,"Ultralight Beam","kanye west","kanye west",67,67,2,90,"-23","rap",0.398,0.539,105.956,0.431,0.624,0,0.591,320680,-8.731,0.348,"Apr",18,"Spring",FALSE
2016-04-23,2016,"Hotline Bling","drake","drake",2,38,36,50,"-12","rap",0.639,0.0382,134.963,0.0549,0.00226,0.000315,0.893,267024,-7.857,0.579,"Apr",17,"Spring",FALSE
2016-04-23,2016,"When We Were Young","adele","adele",14,58,20,70,"-12","pop",0.139,0.248,111.023,0.0935,0.866,0,0.566,216935,-16.208,0.461,"Apr",17,"Spring",FALSE
2016-04-23,2016,"Best Friend","young thug","young thug",45,66,20,76,"-10","rap",0.493,0.331,108.651,0.0575,0.0726,0,0.944,234627,-5.962,0.217,"Apr",17,"Spring",FALSE
2016-04-23,2016,"Beautiful Drug","zac brown band","zac brown band",52,76,20,94,"-18","country",0.841,0.129,125.938,0.0787,0.0479,2.12e-06,0.616,191600,-5.189,0.368,"Apr",17,"Spring",FALSE
2016-04-23,2016,"Heartbeat","carrie underwood","carrie underwood",42,80,14,95,"-15","country",0.766,0.0903,139.999,0.05,0.606,0,0.54,209920,-4.478,0.435,"Apr",17,"Spring",FALSE
2016-04-23,2016,"Tennessee Whiskey","chris stapleton","chris stapleton",20,0,6,90,"Re-Entry","country",0.375,0.0807,50.454,0.0355,0.205,0.00647,0.387,293293,-10.852,0.503,"Apr",17,"Spring",FALSE
2016-04-23,2016,"Light It Up","major lazer","major lazer",73,84,4,86,"-2","edm",0.963,0.194,179.6,0.162,0.0198,0.00459,0.338,198719,-2.582,0.621,"Apr",17,"Spring",FALSE
2016-04-23,2016,"FML","kanye west","kanye west",84,0,1,84,"New","rap",0.428,0.212,125.079,0.0798,0.316,0,0.673,236120,-7.12,0.167,"Apr",17,"Spring",FALSE
2016-04-23,2016,"Real Friends","kanye west","kanye west",92,0,1,92,"New","rap",0.752,0.138,80.631,0.448,0.262,0.000417,0.481,251573,-6.242,0.118,"Apr",17,"Spring",FALSE
2016-04-23,2016,"Feedback","kanye west","kanye west",99,0,1,99,"New","rap",0.563,0.104,100.071,0.526,0.602,0,0.821,147240,-6.027,0.171,"Apr",17,"Spring",FALSE
2016-04-16,2016,"679","fetty wap","fetty wap",4,39,40,40,"-1","rap",0.717,0.625,190.05,0.318,0.00256,0,0.618,196693,-5.738,0.603,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Like I'm Gonna Lose You","meghan trainor","meghan trainor",8,41,39,46,"-5","pop",0.53,0.177,108.038,0.0434,0.4,0,0.63,225053,-7.259,0.417,"Apr",16,"Spring",FALSE
2016-04-16,2016,"What Do You Mean?","justin bieber","justin bieber",1,37,31,41,"-4","pop",0.564,0.0912,124.984,0.105,0.617,0.00024,0.842,207547,-8.042,0.782,"Apr",16,"Spring",TRUE
2016-04-16,2016,"White Iverson","post malone","post malone",14,45,30,49,"-4","rap",0.523,0.0846,130.039,0.0368,0.234,0,0.677,255173,-8.722,0.331,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Say It","tory lanez","tory lanez",23,38,24,42,"-4","r&b",0.525,0.23,107.309,0.0777,0.089,3.31e-06,0.522,236893,-10.1,0.246,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Stand By You","rachel platten","rachel platten",37,77,20,75,"2","pop",0.881,0.0877,187.879,0.271,0.19,0.000226,0.494,218813,-4.644,0.493,"Apr",16,"Spring",FALSE
2016-04-16,2016,"I Know What You Did Last Summer","shawn mendes","shawn mendes",20,88,20,86,"2","pop",0.774,0.148,114.043,0.0944,0.112,0,0.695,223853,-4.543,0.744,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Home Alone Tonight","luke bryan","luke bryan",38,91,19,90,"1","country",0.963,0.0871,161.933,0.108,0.0891,0,0.5,190800,-1.147,0.562,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Something In The Way You Move","ellie goulding","ellie goulding",43,87,10,96,"-9","edm",0.816,0.114,108.989,0.0501,0.0426,0,0.66,227423,-6.2,0.334,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Make Me Like You","gwen stefani","gwen stefani",54,80,5,100,"-20","r&b",0.716,0.105,118.036,0.0484,0.0389,3.21e-05,0.737,216948,-4.715,0.798,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Like I Would","zayn","zayn",55,93,3,73,"20","pop",0.832,0.26,112.827,0.114,0.0247,0,0.565,192133,-5.732,0.233,"Apr",16,"Spring",FALSE
2016-04-16,2016,"With Them","young thug","young thug",87,0,1,87,"New","rap",0.517,0.091,132.07,0.184,0.00218,0,0.926,197747,-6.794,0.284,"Apr",16,"Spring",FALSE
2016-04-16,2016,"Digits","young thug","young thug",93,0,1,93,"New","rap",0.632,0.116,131.932,0.0537,0.0325,0,0.769,176387,-4.228,0.294,"Apr",16,"Spring",FALSE
2016-04-09,2016,"Ex's & Oh's","elle king","elle king",10,48,38,49,"-1","rock",0.921,0.0576,139.986,0.0848,0.0183,0,0.612,202173,-2.879,0.453,"Apr",15,"Spring",FALSE
2016-04-09,2016,"Here","alessia cara","alessia cara",5,39,34,47,"-8","pop",0.816,0.0649,119.587,0.09,0.0867,0,0.382,200226,-3.957,0.34,"Apr",15,"Spring",FALSE
2016-04-09,2016,"Same Old Love","selena gomez","selena gomez",5,45,28,48,"-3","pop",0.592,0.124,98.065,0.0312,0.0213,0,0.669,229013,-3.968,0.447,"Apr",15,"Spring",FALSE
2016-04-09,2016,"Hide Away","daya","daya",23,41,27,46,"-5","pop",0.826,0.0651,94.997,0.0854,0.222,2.29e-06,0.884,191368,-3.672,0.466,"Apr",15,"Spring",FALSE
2016-04-09,2016,"In The Night","the weeknd","the weeknd",12,47,20,52,"-5","r&b",0.682,0.0463,167.939,0.13,0.0696,0,0.48,235653,-4.94,0.506,"Apr",15,"Spring",FALSE
2016-04-09,2016,"Adventure Of A Lifetime","coldplay","coldplay",13,65,20,76,"-11","rock",0.924,0.149,111.995,0.0359,0.00205,0.000173,0.638,263787,-3.887,0.529,"Apr",15,"Spring",FALSE
2016-04-09,2016,"Backroad Song","granger smith","granger smith",49,89,16,94,"-5","country",0.839,0.344,174.022,0.0448,0.0467,0.0114,0.483,237688,-5.763,0.727,"Apr",15,"Spring",FALSE
2016-04-09,2016,"Sorry Not Sorry","bryson tiller","bryson tiller",67,95,15,99,"-4","r&b",0.6,0.149,98.178,0.147,0.04,0,0.699,201053,-6.111,0.306,"Apr",15,"Spring",FALSE
2016-04-09,2016,"Something New","zendaya","zendaya",93,93,3,97,"-4","pop",0.774,0.106,102.051,0.0416,0.0971,0,0.692,212907,-4.795,0.38,"Apr",15,"Spring",FALSE
