"date","year","title","artist","main_artist","peak_pos","last_pos","weeks","rank","change","genre","broad_genre","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","month","seasons"
2014-08-16,2014,"Talk Dirty","jason derulo","jason derulo",3,42,33,42,"0","[u'dance pop', u'pinoy hip hop', u'pop', u'pop rap', u'post-teen pop']","r&b",0.652,0.307,100.315,0.232,0.0348,"0","4",0.76,"6",177685,-7.321,0.759,"1","Aug","Summer"
2014-08-16,2014,"Na Na","trey songz","trey songz",21,45,28,49,"-4","[u'dance pop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']","r&b",0.476,0.104,96.975,0.0406,0.328,"0","4",0.67,"9",231907,-6.253,0.235,"0","Aug","Summer"
2014-08-09,2014,"Not A Bad Thing","justin timberlake","justin timberlake",8,38,22,48,"-10","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.563,0.134,85.901,0.0719,0.527,"4.58E-06","4",0.308,"0",688453,-9.169,0.109,"1","Aug","Summer"
2014-08-02,2014,"Best Day Of My Life","american authors","american authors",11,48,36,48,"0","[u'brooklyn indie', u'modern rock', u'neo mellow', u'pop rock']","rock",0.901,0.0792,99.989,0.0353,0.0545,"0.000285","4",0.672,"2",194000,-2.415,0.507,"1","Aug","Summer"
2014-07-26,2014,"Let It Go","idina menzel","idina menzel",5,35,33,44,"-9","[u'broadway', u'christmas', u'hollywood', u'post-teen pop', u'show tunes']","pop",0.79,0.219,149.903,0.0699,0.0156,"0.00118","4",0.49,"5",197267,-4.833,0.285,"0","Jul","Summer"
2014-07-19,2014,"Timber","pitbull","pitbull",1,47,39,49,"-2","[u'dance pop', u'latin', u'pop', u'pop rap']","rap",0.965,0.138,129.972,0.101,0.0362,"0","4",0.587,"11",204053,-4.106,0.825,"1","Jul","Summer"
2014-07-12,2014,"Wake Me Up!","avicii","avicii",4,43,53,48,"-5","[u'big room', u'edm', u'electro house', u'pop', u'tropical house']","edm",0.806,0.115,124.118,0.0538,0.00389,"0.000674","4",0.516,"2",249693,-5.133,0.577,"1","Jul","Summer"
2014-07-05,2014,"Demons","imagine dragons","imagine dragons",6,45,61,47,"-2","[u'modern rock', u'vegas indie']","rock",0.73,0.378,90.058,0.0367,0.23,"0.00018","4",0.499,"3",175200,-2.831,0.381,"1","Jul","Summer"
2014-06-28,2014,"Team","lorde","lorde",6,36,38,41,"-5","[u'art pop', u'dance pop', u'metropopolis', u'pop']","pop",0.584,0.25,100.025,0.127,0.17,"0","4",0.68,"6",193059,-7.44,0.396,"1","Jun","Summer"
2014-06-21,2014,"Story Of My Life","one direction","one direction",6,44,32,49,"-5","[u'boy band', u'dance pop', u'pop', u'post-teen pop', u'talent show']","pop",0.663,0.145,120.967,0.0473,0.242,"0","4",0.606,"3",244560,-5.705,0.293,"1","Jun","Summer"
2014-06-21,2014,"Show Me","kid ink","kid ink",13,38,31,45,"-7","[u'dance pop', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.512,0.135,98.092,0.123,0.0347,"0","4",0.491,"7",219640,-7.274,0.558,"1","Jun","Summer"
2014-06-21,2014,"Bottoms Up","brantley gilbert","brantley gilbert",20,41,25,38,"3","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.887,0.127,169.937,0.0481,0.138,"0","4",0.48,"7",222333,-4.452,0.482,"1","Jun","Summer"
2014-06-14,2014,"Partition","beyonce","beyonce",23,44,21,46,"-2","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.441,0.306,185.571,0.291,0.0296,"0.0726","4",0.412,"11",319467,-11.523,0.174,"0","Jun","Summer"
2014-06-14,2014,"This Is How We Roll","florida georgia line","florida georgia line",16,23,17,26,"-3","[u'contemporary country', u'country road', u'modern country rock']","country",0.933,0.404,132.083,0.0384,0.0208,"0","4",0.56,"8",220907,-2.969,0.72,"1","Jun","Summer"
2014-06-07,2014,"Let Her Go","passenger","passenger",5,42,43,50,"-8","[u'indie folk', u'neo mellow', u'singer-songwriter']","rock",0.538,0.104,75.089,0.0572,0.385,"0","4",0.509,"7",252867,-7.335,0.244,"1","Jun","Summer"
2014-06-07,2014,"Billie Jean","michael jackson","michael jackson",1,0,25,14,"Re-Entry","[u'dance pop', u'pop']","pop",0.579,0.0419,117.083,0.0414,0.0168,"0.0538","4",0.92,"11",294000,-5.519,0.839,"0","Jun","Summer"
2014-05-31,2014,"The Monster","eminem","eminem",1,49,29,50,"-1","[u'detroit hip hop', u'g funk', u'hip hop', u'rap']","rap",0.859,0.0631,110.012,0.0775,0.0547,"0","4",0.785,"9",250907,-3.673,0.603,"1","May","Spring"
2014-05-24,2014,"Burn","ellie goulding","ellie goulding",13,42,36,44,"-2","[u'dance pop', u'metropopolis', u'pop', u'post-teen pop', u'tropical house']","pop",0.775,0.102,84.731,0.0546,0.258,"0","4",0.309,"1",231212,-4.915,0.279,"1","May","Spring"
2014-05-24,2014,"Animals","martin garrix","martin garrix",21,40,34,47,"-7","[u'big room', u'edm', u'pop', u'progressive house', u'south african pop', u'tropical house']","edm",0.868,0.374,128.007,0.0392,0.00107,"0.715","4",0.675,"1",304229,-6.36,0.0376,"1","May","Spring"
2014-05-24,2014,"Hey Brother","avicii","avicii",16,37,23,45,"-8","[u'big room', u'edm', u'electro house', u'pop', u'tropical house']","edm",0.78,0.0828,125.014,0.0436,0.0309,"4.64E-05","4",0.545,"7",255093,-4.867,0.458,"0","May","Spring"
2014-05-24,2014,"The Man","aloe blacc","aloe blacc",8,32,20,33,"-1","[u'pop rap']","rap",0.769,0.2,86.052,0.0431,0.0327,"0","4",0.542,"11",255840,-7.205,0.49,"0","May","Spring"
2014-05-17,2014,"Royals","lorde","lorde",1,44,44,49,"-5","[u'art pop', u'dance pop', u'metropopolis', u'pop']","pop",0.346,0.137,84.79,0.157,0.115,"0","4",0.584,"7",190187,-12.975,0.355,"1","May","Spring"
2014-05-17,2014,"Say Something","a great big world","a great big world",4,40,26,41,"-1","[u'neo mellow', u'piano rock', u'pop rock']","rock",0.162,0.0844,140.459,0.0365,0.877,"1.38E-06","3",0.493,"2",232293,-7.587,0.147,"1","May","Spring"
2014-05-10,2014,"Radioactive","imagine dragons","imagine dragons",3,48,87,49,"-1","[u'modern rock', u'vegas indie']","rock",0.777,0.671,136.249,0.059,0.119,"7.87E-05","4",0.473,"9",186813,-3.698,0.21,"1","May","Spring"
2014-04-26,2014,"My Hitta","yg","yg",19,41,28,46,"-5","[u'gangster rap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.509,0.141,85.5,0.141,0.13,"0","4",0.752,"10",236093,-6.794,0.648,"0","Apr","Spring"
2014-04-19,2014,"Roar","katy perry","katy perry",1,46,35,49,"-3","[u'dance pop', u'pop', u'post-teen pop']","pop",0.756,0.55,179.771,0.0415,0.00635,"1.29E-05","4",0.56,"7",223546,-4.817,0.404,"0","Apr","Spring"
2014-04-12,2014,"Brave","sara bareilles","sara bareilles",23,49,42,45,"4","[u'acoustic pop', u'dance pop', u'folk-pop', u'lilith', u'neo mellow', u'pop', u'pop rock', u'post-teen pop', u'viral pop']","rock",0.829,0.0401,185.055,0.0516,0.00568,"7.43E-06","4",0.562,"10",218960,-3.386,0.744,"0","Apr","Spring"
2014-04-12,2014,"Wrecking Ball","miley cyrus","miley cyrus",1,43,32,47,"-4","[u'dance pop', u'pop', u'post-teen pop']","pop",0.403,0.111,119.81,0.0337,0.395,"0","4",0.466,"5",223240,-6.142,0.337,"1","Apr","Spring"
2014-04-05,2014,"Hold On, We're Going Home","drake","drake",4,43,33,44,"-1","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.404,0.0718,99.999,0.0949,0.00357,"2.17E-05","4",0.773,"6",227880,-7.438,0.287,"0","Apr","Spring"
2014-03-29,2014,"Blurred Lines","robin thicke","robin thicke",1,43,48,48,"-5","[u'dance pop', u'hip pop', u'neo soul', u'pop', u'r&b', u'urban contemporary']","r&b",0.503,0.0761,119.998,0.0494,0.00453,"1.87E-05","4",0.862,"7",263053,-7.703,0.863,"1","Mar","Spring"
2014-03-22,2014,"Sail","awolnation","awolnation",17,41,79,45,"-4","[u'alternative rock', u'la indie', u'modern rock', u'stomp pop']","rock",0.436,0.0964,119.051,0.0558,0.441,"0.615","4",0.826,"1",259093,-9.583,0.272,"1","Mar","Spring"
2014-03-15,2014,"Chillin' It","cole swindell","cole swindell",28,28,20,43,"-15","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.849,0.109,137.982,0.0386,0.511,"3.89E-05","4",0.576,"9",196747,-3.057,0.666,"1","Mar","Spring"
2014-03-08,2014,"Safe And Sound","capital cities","capital cities",8,46,43,44,"2","[u'alternative dance', u'indie pop', u'metropopolis', u'modern rock', u'shimmer pop']","rock",0.821,0.101,117.948,0.0325,0.000194,"0.00232","5",0.656,"0",192790,-4.838,0.791,"1","Mar","Spring"
2014-03-08,2014,"Sweater Weather","the neighbourhood","the neighbourhood",14,39,37,45,"-6","[u'pop']","pop",0.615,0.0879,124.015,0.042,0.15,"0.000212","4",0.695,"7",240040,-5.325,0.414,"0","Mar","Spring"
2014-03-08,2014,"23","mike will made-it","mike will made-it",11,48,23,50,"-2","[u'dirty south rap', u'dwn trap', u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop', u'trap music', u'underground hip hop']","rap",0.606,0.105,140.015,0.0581,0.000325,"1.50E-05","4",0.856,"9",252080,-5.308,0.315,"1","Mar","Spring"
2014-03-08,2014,"Whatever She's Got","david nail","david nail",35,45,21,49,"-4","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.717,0.0544,160.458,0.0421,0.201,"0","4",0.53,"1",236987,-6.073,0.906,"1","Mar","Spring"
2014-03-01,2014,"Stay The Night","zedd","zedd",18,36,22,47,"-11","[u'complextro', u'dance pop', u'edm', u'german techno', u'pop', u'tropical house']","edm",0.74,0.0924,127.955,0.0387,0.101,"0","4",0.607,"8",217080,-3.116,0.474,"1","Mar","Spring"
2014-02-01,2014,"Love More","chris brown","chris brown",23,40,26,46,"-6","[u'dance pop', u'pop', u'pop rap', u'r&b', u'rap']","r&b",0.612,0.0751,104.974,0.0475,0.000542,"0.000758","4",0.885,"1",189853,-6.651,0.496,"1","Feb","Winter"
2014-02-01,2014,"Applause","lady gaga","lady gaga",4,37,23,48,"-11","[u'dance pop', u'pop', u'post-teen pop']","pop",0.771,0.0998,139.951,0.052,0.0299,"1.16E-06","4",0.667,"7",212493,-4.269,0.688,"0","Feb","Winter"
2014-01-25,2014,"Holy Grail","jay-z","jay-z",4,33,27,43,"-10","[u'bulgarian hip hop', u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']","rap",0.539,0.249,145.075,0.0908,0.0635,"8.12E-06","4",0.685,"2",338413,-6.964,0.157,"0","Jan","Winter"
2014-01-25,2014,"Gas Pedal","sage the gemini","sage the gemini",30,39,25,47,"-8","[u'dance pop', u'dwn trap', u'hyphy', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.529,0.118,97.516,0.076,0.0275,"0","4",0.844,"1",207267,-7.976,0.491,"1","Jan","Winter"
2014-01-25,2014,"Replay","zendaya","zendaya",40,42,21,45,"-3","[u'dance pop', u'pop', u'post-teen pop', u'viral pop']","pop",0.721,0.29,140.02,0.127,0.0438,"0.000129","4",0.692,"6",209187,-6.696,0.596,"0","Jan","Winter"
2014-01-18,2014,"That's My Kind Of Night","luke bryan","luke bryan",15,34,21,45,"-11","[u'contemporary country', u'country', u'country road']","country",0.748,0.139,110.021,0.0509,0.0628,"0","4",0.659,"7",190187,-2.902,0.897,"1","Jan","Winter"
2013-12-28,2013,"Summertime Sadness","lana del rey","lana del rey",6,44,23,49,"-5","[u'dance pop', u'pop']","pop",0.656,0.123,111.977,0.0329,0.0701,"2.25E-06","4",0.565,"1",265427,-6.806,0.23,"0","Dec","Winter"
2013-12-14,2013,"Mirrors","justin timberlake","justin timberlake",2,47,42,50,"-3","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.512,0.0946,76.899,0.0503,0.234,"0","4",0.574,"5",484147,-6.664,0.512,"0","Dec","Winter"
2013-12-14,2013,"We Can't Stop","miley cyrus","miley cyrus",2,49,26,45,"4","[u'dance pop', u'pop', u'post-teen pop']","pop",0.619,0.366,79.998,0.038,0.0083,"0","4",0.607,"1",232467,-5.761,0.5,"0","Dec","Winter"
2013-12-07,2013,"Only Time","enya","enya",10,0,32,43,"Re-Entry","[u'celtic']","unknown",0.249,0.112,82.803,0.0301,0.841,"0.661","4",0.418,"3",218547,-13.744,0.213,"1","Dec","Winter"
2013-12-07,2013,"Still Into You","paramore","paramore",24,29,20,37,"-8","[u'candy pop', u'emo', u'modern rock', u'pixie', u'pop emo', u'pop punk']","rock",0.923,0.0561,136.01,0.044,0.0098,"0","4",0.602,"5",216013,-3.763,0.765,"1","Dec","Winter"
2013-11-30,2013,"Livin' On A Prayer","bon jovi","bon jovi",25,0,22,25,"Re-Entry","[u'album rock', u'glam metal', u'hard rock', u'rock']","rock",0.887,0.325,122.494,0.0345,0.0768,"9.93E-05","4",0.534,"0",249293,-3.777,0.72,"1","Nov","Fall"
2013-11-30,2013,"Gas Pedal","sage the gemini","sage the gemini",29,44,17,42,"2","[u'dance pop', u'dwn trap', u'hyphy', u'pop rap', u'rap', u'southern hip hop', u'trap music']","rap",0.529,0.118,97.516,0.076,0.0275,"0","4",0.844,"1",207267,-7.976,0.491,"1","Nov","Fall"
2013-11-23,2013,"It Goes Like This","thomas rhett","thomas rhett",25,30,22,45,"-15","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.836,0.0874,167.957,0.0627,0.111,"0","4",0.54,"11",186853,-5.914,0.55,"1","Nov","Fall"
2013-11-23,2013,"Get Me Bodied","beyonce","beyonce",46,0,19,46,"Re-Entry","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","r&b",0.728,0.207,96.54,0.254,0.00408,"0","4",0.925,"1",379120,-6.82,0.667,"1","Nov","Fall"
2013-11-16,2013,"Can't Hold Us","macklemore","macklemore",1,46,39,50,"-4","[]","rap",0.922,0.0862,146.078,0.0786,0.0291,"0","4",0.641,"2",258343,-4.457,0.847,"1","Nov","Fall"
2013-11-16,2013,"Clarity","zedd","zedd",8,41,33,44,"-3","[u'complextro', u'dance pop', u'edm', u'german techno', u'pop', u'tropical house']","edm",0.78,0.0751,128.003,0.0748,0.0376,"0","4",0.523,"8",271427,-3.378,0.187,"1","Nov","Fall"
2013-11-16,2013,"Get Lucky","daft punk","daft punk",2,39,29,48,"-9","[u'electro', u'electronic', u'filter house']","edm",0.793,0.072,116.049,0.0403,0.0378,"1.82E-06","4",0.81,"6",369627,-9.404,0.863,"0","Nov","Fall"
2013-11-16,2013,"Crooked Smile","j. cole","j cole",27,38,20,46,"-8","[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop']","rap",0.784,0.689,81.004,0.268,0.433,"0","4",0.607,"7",278573,-6.293,0.482,"1","Nov","Fall"
2013-11-09,2013,"Cups (Pitch Perfect's When I'm Gone)","anna kendrick","anna kendrick",6,34,44,45,"-11","[]","pop",0.458,0.0362,129.965,0.0755,0.0383,"0.00201","4",0.882,"0",128560,-8.751,0.804,"1","Nov","Fall"
2013-11-02,2013,"Just Give Me A Reason","p!nk","p!nk",1,46,36,48,"-2","[u'dance pop', u'pop', u'post-teen pop', u'r&b']","pop",0.547,0.132,95.002,0.0489,0.346,"0.000302","4",0.778,"2",242733,-7.273,0.441,"1","Nov","Fall"
2013-11-02,2013,"Treasure","bruno mars","bruno mars",5,33,23,44,"-11","[u'dance pop', u'pop', u'post-teen pop']","pop",0.692,0.324,116.017,0.0431,0.0412,"7.24E-05","4",0.874,"5",178560,-5.28,0.937,"0","Nov","Fall"
2013-10-26,2013,"Cruise","florida georgia line","florida georgia line",4,48,54,50,"-2","[u'contemporary country', u'country road', u'modern country rock']","country",0.945,0.0575,148.012,0.0354,0.0189,"0","4",0.464,"10",208960,-3.342,0.877,"1","Oct","Fall"
2013-10-26,2013,"Hey Girl","billy currington","billy currington",39,42,21,44,"-2","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.679,0.0725,164.011,0.0314,0.014,"0","4",0.473,"6",200560,-5.293,0.625,"1","Oct","Fall"
2013-10-26,2013,"Love Somebody","maroon 5","maroon 5",10,39,21,45,"-6","[u'pop']","pop",0.764,0.117,120.009,0.0373,0.142,"0","4",0.675,"1",229813,-6.243,0.474,"1","Oct","Fall"
2013-10-19,2013,"Same Love","macklemore","macklemore",11,32,30,47,"-15","[]","rap",0.291,0.687,85.017,0.148,0.714,"0.000176","4",0.684,"8",330530,-18.327,0.34,"1","Oct","Fall"
2013-10-19,2013,"I Need Your Love","calvin harris","calvin harris",16,40,25,49,"-9","[u'dance pop', u'edm', u'electro house', u'house', u'pop', u'progressive house']","edm",0.869,0.237,124.989,0.0483,0.41,"0","4",0.695,"8",234507,-5.066,0.58,"1","Oct","Fall"
2013-10-12,2013,"Gone, Gone, Gone","phillip phillips","phillip phillips",24,35,30,42,"-7","[u'folk-pop', u'neo mellow', u'pop rock', u'singer-songwriter']","rock",0.638,0.12,118.007,0.0404,0.154,"0","4",0.667,"6",209693,-5.901,0.513,"1","Oct","Fall"
2013-10-05,2013,"The Way","ariana grande","ariana grande",9,35,26,47,"-12","[u'dance pop', u'pop', u'post-teen pop']","pop",0.879,0.0742,82.518,0.147,0.325,"0","4",0.644,"5",227027,-3.179,0.83,"0","Oct","Fall"
2013-09-28,2013,"Stay","rihanna","rihanna",3,49,32,49,"0","[u'dance pop', u'pop', u'r&b', u'urban contemporary']","r&b",0.3,0.13,111.953,0.0267,0.94,"0.000118","4",0.631,"9",240707,-10.072,0.0954,"0","Sep","Fall"
2013-09-21,2013,"Thrift Shop","macklemore","macklemore",1,37,49,47,"-10","[]","rap",0.526,0.0457,94.992,0.293,0.0619,"0","4",0.781,"6",235613,-6.985,0.662,"0","Sep","Fall"
2013-09-21,2013,"Come & Get It","selena gomez","selena gomez",6,34,22,46,"-12","[u'dance pop', u'pop', u'post-teen pop']","pop",0.792,0.0639,80.142,0.0512,0.00946,"0.000108","4",0.523,"7",231733,-4.125,0.576,"0","Sep","Fall"
2013-09-21,2013,"The Other Side","jason derulo","jason derulo",18,39,21,50,"-11","[u'dance pop', u'pinoy hip hop', u'pop', u'pop rap', u'post-teen pop']","rap",0.836,0.136,127.923,0.1,0.0525,"0","4",0.561,"9",226987,-3.939,0.517,"1","Sep","Fall"
2013-09-14,2013,"Power Trip","j. cole","j cole",19,42,29,47,"-5","[u'hip hop', u'pop', u'pop rap', u'rap', u'southern hip hop']","rap",0.608,0.665,99.948,0.225,0.338,"0.000288","4",0.63,"1",240280,-7.273,0.406,"1","Sep","Fall"
2013-09-14,2013,"Crash My Party","luke bryan","luke bryan",18,38,21,50,"-12","[u'contemporary country', u'country', u'country road']","country",0.811,0.169,144.021,0.0422,0.034,"0","4",0.521,"7",234800,-4.014,0.426,"1","Sep","Fall"
2013-09-07,2013,"I Want Crazy","hunter hayes","hunter hayes",19,30,20,41,"-11","[u'contemporary country', u'country', u'country road', u'modern country rock', u'neo mellow', u'pop rock', u'post-teen pop']","country",0.878,0.112,103.029,0.0387,0.0539,"0","4",0.562,"8",236865,-4.806,0.558,"1","Sep","Fall"
2013-08-31,2013,"When I Was Your Man","bruno mars","bruno mars",1,39,35,49,"-10","[u'dance pop', u'pop', u'post-teen pop']","pop",0.28,0.088,72.795,0.0434,0.932,"0","4",0.612,"0",213827,-8.648,0.387,"1","Aug","Summer"
2013-08-31,2013,"Boys 'Round Here","blake shelton","blake shelton",12,46,21,48,"-2","[u'contemporary country', u'country', u'country road', u'modern country rock']","country",0.688,0.248,169.895,0.0529,0.251,"2.35E-06","4",0.611,"2",288760,-6.369,0.649,"1","Aug","Summer"
2013-08-24,2013,"Ho Hey","the lumineers","the lumineers",3,44,62,50,"-6","[u'folk-pop', u'indie folk', u'indie pop', u'stomp and holler']","rock",0.466,0.0915,79.936,0.0304,0.794,"2.06E-06","4",0.685,"0",163133,-9.074,0.353,"1","Aug","Summer"
2013-08-24,2013,"Bad","wale","wale",21,40,26,45,"-5","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.638,0.157,113.969,0.0643,0.015,"0","4",0.867,"6",255693,-6.657,0.28,"0","Aug","Summer"
2013-08-17,2013,"My Songs Know What You Did In The Dark (Light Em Up)","fall out boy","fall out boy",13,38,26,43,"-5","[u'emo', u'modern rock', u'pop punk']","rock",0.927,0.529,152.011,0.0619,0.0313,"2.34E-05","4",0.561,"9",186827,-4.374,0.553,"0","Aug","Summer"
2013-08-17,2013,"Wagon Wheel","darius rucker","darius rucker",15,46,26,49,"-3","[u'contemporary country', u'country', u'country road', u'modern country rock', u'pop rock']","country",0.663,0.142,148.102,0.0306,0.456,"0","4",0.529,"9",298400,-7.138,0.592,"1","Aug","Summer"
2013-07-27,2013,"Bitch, Don't Kill My Vibe","kendrick lamar","kendrick lamar",32,37,21,50,"-13","[u'hip hop', u'pop rap', u'rap', u'west coast rap']","rap",0.693,0.424,134.026,0.0727,0.0139,"0","4",0.649,"1",310720,-9.066,0.112,"1","Jul","Summer"
2013-07-20,2013,"Suit & Tie","justin timberlake","justin timberlake",3,47,26,44,"3","[u'boy band', u'dance pop', u'pop', u'r&b']","r&b",0.596,0.164,101.985,0.219,0.103,"0","4",0.795,"11",326280,-3.799,0.357,"0","Jul","Summer"
2013-07-20,2013,"Feel This Moment","pitbull","pitbull",8,39,24,42,"-3","[u'dance pop', u'latin', u'pop', u'pop rap']","rap",0.758,0.204,135.958,0.158,0.0338,"0","4",0.668,"7",229507,-3.589,0.531,"1","Jul","Summer"
2013-07-20,2013,"Started From The Bottom","drake","drake",6,44,22,41,"3","[u'canadian hip hop', u'canadian pop', u'hip hop', u'pop rap', u'rap']","rap",0.512,0.16,86.35,0.188,0.0378,"0","4",0.793,"8",174133,-7.871,0.542,"1","Jul","Summer"
2013-07-06,2013,"I Knew You Were Trouble.","taylor swift","taylor swift",2,49,36,49,"0","[u'dance pop', u'pop', u'post-teen pop']","pop",0.472,0.102,154.109,0.0396,0.00622,"1.35E-06","4",0.589,"6",217187,-6.678,0.707,"1","Jul","Summer"
2013-06-29,2013,"Love Me","lil wayne","lil wayne",9,40,22,47,"-7","[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']","rap",0.633,0.108,124.93,0.0327,0.014,"0","4",0.675,"8",255280,-6.428,0.501,"0","Jun","Summer"
2013-06-22,2013,"Locked Out Of Heaven","bruno mars","bruno mars",1,46,36,49,"-3","[u'dance pop', u'pop', u'post-teen pop']","pop",0.698,0.309,143.994,0.0431,0.049,"0","4",0.726,"5",233478,-4.165,0.867,"1","Jun","Summer"
2013-06-15,2013,"Bad","wale","wale",25,32,16,32,"0","[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']","r&b",0.638,0.157,113.969,0.0643,0.015,"0","4",0.867,"6",255693,-6.657,0.28,"0","Jun","Summer"
2013-06-08,2013,"Daylight","maroon 5","maroon 5",7,39,25,47,"-8","[u'pop']","pop",0.651,0.218,119.991,0.0271,0.00344,"0","4",0.658,"2",225307,-5.482,0.389,"1","Jun","Summer"
2013-06-01,2013,"Give It All We Got Tonight","george strait","george strait",43,56,20,43,"13","[u'contemporary country', u'country', u'country road', u'traditional country']","country",0.64,0.0554,130.309,0.0264,0.263,"1.64E-06","4",0.573,"7",255120,-7.143,0.339,"1","Jun","Summer"
